"ubigeo","actasContabilizadas","contabilizadas","totalActas","participacionCiudadana","actasEnviadasJee","enviadasJee","actasPendientesJee","pendientesJee","fechaActualizacion","idUbigeoDepartamento","idUbigeoProvincia","idUbigeoDistrito","idUbigeoDistritoElectoral","totalVotosEmitidos","totalVotosValidos","porcentajeVotosEmitidos","porcentajeVotosValidos"
"140142",98.576,969,983,79.707,1.424,14,0,0,1781052720258,140000,140100,140142,NA,234142,219444,100,100
"140143",96.825,610,630,79.3,3.175,20,0,0,1781052720258,140000,140100,140143,NA,149161,140318,100,100
"140201",100,6,6,58.124,0,0,0,0,1781052720258,140000,140200,140201,NA,973,882,100,100
"140205",100,4,4,50.823,0,0,0,0,1781052720258,140000,140200,140205,NA,525,481,100,100
"140206",100,6,6,55.184,0,0,0,0,1781052720258,140000,140200,140206,NA,809,762,100,100
"140207",100,4,4,54.072,0,0,0,0,1781052720258,140000,140200,140207,NA,478,435,100,100
"140208",100,4,4,61.64,0,0,0,0,1781052720258,140000,140200,140208,NA,609,593,100,100
"140301",100,10,10,73.01,0,0,0,0,1781052720258,140000,140300,140301,NA,2064,1981,100,100
"140302",100,3,3,71.256,0,0,0,0,1781052720258,140000,140300,140302,NA,590,565,100,100
"140303",100,3,3,64.115,0,0,0,0,1781052720258,140000,140300,140303,NA,511,493,100,100
"140304",100,4,4,73.11,0,0,0,0,1781052720258,140000,140300,140304,NA,677,638,100,100
"140305",75,3,4,50.588,25,1,0,0,1781052720258,140000,140300,140305,NA,516,485,100,100
"140306",100,2,2,73.253,0,0,0,0,1781052720258,140000,140300,140306,NA,367,354,100,100
"140307",100,21,21,81.867,0,0,0,0,1781052720258,140000,140300,140307,NA,4849,4365,100,100
"140401",99.346,152,153,79.296,0.654,1,0,0,1781052720258,140000,140400,140401,NA,35584,33293,100,100
"140402",100,7,7,84.19,0,0,0,0,1781052720258,140000,140400,140402,NA,1720,1597,100,100
"140403",100,23,23,81.558,0,0,0,0,1781052720258,140000,140400,140403,NA,5351,5019,100,100
"140404",100,5,5,81.158,0,0,0,0,1781052720258,140000,140400,140404,NA,1163,1124,100,100
"140405",100,56,56,83.541,0,0,0,0,1781052720258,140000,140400,140405,NA,13720,13012,100,100
"140406",97.222,105,108,79.164,2.778,3,0,0,1781052720258,140000,140400,140406,NA,25183,23609,100,100
"140407",100,13,13,79.842,0,0,0,0,1781052720258,140000,140400,140407,NA,2923,2719,100,100
"140408",100,85,85,83.96,0,0,0,0,1781052720258,140000,140400,140408,NA,21084,19767,100,100
"140409",100,66,66,83.288,0,0,0,0,1781052720258,140000,140400,140409,NA,15774,14799,100,100
"140410",100,6,6,78.487,0,0,0,0,1781052720258,140000,140400,140410,NA,1328,1268,100,100
"140411",100,46,46,81.882,0,0,0,0,1781052720258,140000,140400,140411,NA,11000,10405,100,100
"140412",100,12,12,86.197,0,0,0,0,1781052720258,140000,140400,140412,NA,2935,2800,100,100
"140413",97.368,37,38,81.275,2.632,1,0,0,1781052720258,140000,140400,140413,NA,8915,8363,100,100
"140414",100,8,8,86.292,0,0,0,0,1781052720258,140000,140400,140414,NA,2027,1927,100,100
"140415",100,4,4,74.103,0,0,0,0,1781052720258,140000,140400,140415,NA,867,826,100,100
"140416",97.368,37,38,82.52,2.632,1,0,0,1781052720258,140000,140400,140416,NA,9102,8652,100,100
"140501",98.958,190,192,72.529,1.042,2,0,0,1781052720258,140000,140500,140501,NA,41107,38285,100,100
"140502",100,8,8,59.848,0,0,0,0,1781052720258,140000,140500,140502,NA,1337,1271,100,100
"140504",94.444,17,18,75.391,5.556,1,0,0,1781052720258,140000,140500,140504,NA,3903,3644,100,100
"140505",100,3,3,59.812,0,0,0,0,1781052960160,140000,140500,140505,NA,509,475,100,100
"140506",100,75,75,80.924,0,0,0,0,1781052960160,140000,140500,140506,NA,17834,16601,100,100
"140507",97.917,94,96,78.608,2.083,2,0,0,1781052960160,140000,140500,140507,NA,22235,20764,100,100
"140508",100,8,8,66.11,0,0,0,0,1781052960160,140000,140500,140508,NA,1307,1242,100,100
"140509",100,6,6,56.373,0,0,0,0,1781052960160,140000,140500,140509,NA,942,897,100,100
"140511",100,4,4,59.962,0,0,0,0,1781052960160,140000,140500,140511,NA,632,605,100,100
"140512",98.131,105,107,78.419,1.869,2,0,0,1781052960160,140000,140500,140512,NA,24763,23301,100,100
"140513",98.462,64,65,77.23,1.538,1,0,0,1781052960160,140000,140500,140513,NA,14791,13861,100,100
"140516",100,73,73,80.84,0,0,0,0,1781052960160,140000,140500,140516,NA,17467,16326,100,100
"140601",100,15,15,76.213,0,0,0,0,1781052720258,140000,140600,140601,NA,3361,3159,100,100
"140602",100,6,6,75.563,0,0,0,0,1781052720258,140000,140600,140602,NA,1141,1090,100,100
"140603",100,3,3,78.338,0,0,0,0,1781052720258,140000,140600,140603,NA,622,592,100,100
"140604",100,2,2,67.742,0,0,0,0,1781052720258,140000,140600,140604,NA,273,262,100,100
"140605",100,4,4,75.629,0,0,0,0,1781052720258,140000,140600,140605,NA,782,742,100,100
"140606",100,3,3,68.175,0,0,0,0,1781052720258,140000,140600,140606,NA,467,450,100,100
"140607",100,6,6,61.67,0,0,0,0,1781052720258,140000,140600,140607,NA,1078,1027,100,100
"140608",100,3,3,62.678,0,0,0,0,1781052720258,140000,140600,140608,NA,440,419,100,100
"140609",100,5,5,58.887,0,0,0,0,1781052720258,140000,140600,140609,NA,825,769,100,100
"140610",100,3,3,62.295,0,0,0,0,1781052720258,140000,140600,140610,NA,380,362,100,100
"140611",100,4,4,61.513,0,0,0,0,1781052720258,140000,140600,140611,NA,561,518,100,100
"140612",100,5,5,64.469,0,0,0,0,1781052720258,140000,140600,140612,NA,880,839,100,100
"140613",100,21,21,76.255,0,0,0,0,1781052720258,140000,140600,140613,NA,4724,4475,100,100
"140614",100,5,5,59.409,0,0,0,0,1781052720258,140000,140600,140614,NA,824,781,100,100
"140615",94.815,128,135,70.71,5.185,7,0,0,1781052720258,140000,140600,140615,NA,28255,26515,100,100
"140616",75,3,4,60.288,25,1,0,0,1781052720258,140000,140600,140616,NA,671,631,100,100
"140617",100,5,5,60.171,0,0,0,0,1781052720258,140000,140600,140617,NA,843,800,100,100
"140618",100,2,2,66.102,0,0,0,0,1781052720258,140000,140600,140618,NA,390,373,100,100
"140619",50,1,2,41.026,50,1,0,0,1781052720258,140000,140600,140619,NA,144,136,100,100
"140620",100,5,5,59.144,0,0,0,0,1781052720258,140000,140600,140620,NA,705,669,100,100
"140621",100,13,13,74.31,0,0,0,0,1781052720258,140000,140600,140621,NA,2800,2628,100,100
"140622",100,7,7,79.04,0,0,0,0,1781052720258,140000,140600,140622,NA,1399,1328,100,100
"140623",100,1,1,49.393,0,0,0,0,1781052720258,140000,140600,140623,NA,122,118,100,100
"140624",100,8,8,80.821,0,0,0,0,1781052720258,140000,140600,140624,NA,1753,1668,100,100
"140625",100,37,37,78.538,0,0,0,0,1781052720258,140000,140600,140625,NA,8424,7940,100,100
"140626",100,2,2,52.321,0,0,0,0,1781052720258,140000,140600,140626,NA,248,227,100,100
"140627",100,2,2,75.993,0,0,0,0,1781052720258,140000,140600,140627,NA,440,429,100,100
"140628",100,21,21,56.688,0,0,0,0,1781052720258,140000,140600,140628,NA,3077,2971,100,100
"140629",100,6,6,78.623,0,0,0,0,1781052720258,140000,140600,140629,NA,1302,1225,100,100
"140630",100,3,3,60.028,0,0,0,0,1781052720258,140000,140600,140630,NA,428,412,100,100
"140631",100,2,2,63.333,0,0,0,0,1781052720258,140000,140600,140631,NA,228,224,100,100
"140632",100,2,2,60.074,0,0,0,0,1781052720258,140000,140600,140632,NA,325,312,100,100
"140701",100,5,5,58.587,0,0,0,0,1781052960160,140000,140700,140701,NA,771,722,100,100
"140702",100,2,2,57.848,0,0,0,0,1781052960160,140000,140700,140702,NA,328,315,100,100
"140703",100,6,6,58.095,0,0,0,0,1781052960160,140000,140700,140703,NA,933,906,100,100
"140704",100,2,2,57.114,0,0,0,0,1781052960160,140000,140700,140704,NA,281,262,100,100
"140705",100,4,4,36.292,0,0,0,0,1781052960160,140000,140700,140705,NA,323,306,100,100
"140706",100,2,2,59.933,0,0,0,0,1781052960160,140000,140700,140706,NA,356,343,100,100
"140707",100,2,2,39.799,0,0,0,0,1781052960160,140000,140700,140707,NA,119,113,100,100
"140708",100,1,1,67.094,0,0,0,0,1781052960160,140000,140700,140708,NA,157,145,100,100
"140709",100,8,8,57.537,0,0,0,0,1781052960160,140000,140700,140709,NA,1000,948,100,100
"140710",100,7,7,63.325,0,0,0,0,1781052960160,140000,140700,140710,NA,1036,989,100,100
"140711",100,3,3,39.553,0,0,0,0,1781052960160,140000,140700,140711,NA,248,221,100,100
"140712",100,3,3,57.036,0,0,0,0,1781052960160,140000,140700,140712,NA,304,296,100,100
"140713",100,4,4,49.248,0,0,0,0,1781052960160,140000,140700,140713,NA,524,518,100,100
"140714",100,3,3,63.647,0,0,0,0,1781052960160,140000,140700,140714,NA,555,527,100,100
"140715",100,2,2,47.744,0,0,0,0,1781052960160,140000,140700,140715,NA,254,244,100,100
"140716",100,3,3,45.253,0,0,0,0,1781052960160,140000,140700,140716,NA,286,264,100,100
"140717",100,4,4,48.837,0,0,0,0,1781052960160,140000,140700,140717,NA,546,525,100,100
"140718",100,2,2,48.673,0,0,0,0,1781052960160,140000,140700,140718,NA,165,156,100,100
"140719",100,3,3,69.669,0,0,0,0,1781052960160,140000,140700,140719,NA,526,490,100,100
"140720",100,3,3,50.302,0,0,0,0,1781052960160,140000,140700,140720,NA,417,388,100,100
"140721",100,3,3,62.908,0,0,0,0,1781052960160,140000,140700,140721,NA,385,368,100,100
"140722",100,1,1,47.368,0,0,0,0,1781052960160,140000,140700,140722,NA,126,119,100,100
"140723",100,2,2,59.705,0,0,0,0,1781052960160,140000,140700,140723,NA,243,236,100,100
"140724",100,3,3,48.525,0,0,0,0,1781052960160,140000,140700,140724,NA,329,317,100,100
"140725",100,3,3,58.961,0,0,0,0,1781052960160,140000,140700,140725,NA,454,445,100,100
"140726",100,4,4,58.411,0,0,0,0,1781052960160,140000,140700,140726,NA,500,482,100,100
"140727",100,3,3,58.81,0,0,0,0,1781052960160,140000,140700,140727,NA,494,478,100,100
"140728",100,8,8,56.002,0,0,0,0,1781052960160,140000,140700,140728,NA,1185,1118,100,100
"140729",100,2,2,48.985,0,0,0,0,1781052960160,140000,140700,140729,NA,193,189,100,100
"140730",100,2,2,49.023,0,0,0,0,1781052960160,140000,140700,140730,NA,276,253,100,100
"140731",100,4,4,51.367,0,0,0,0,1781052960160,140000,140700,140731,NA,545,523,100,100
"140732",100,4,4,54.635,0,0,0,0,1781052960160,140000,140700,140732,NA,501,479,100,100
"140733",100,6,6,70.034,0,0,0,0,1781052960160,140000,140700,140733,NA,1019,986,100,100
"140801",98.997,296,299,78.958,1.003,3,0,0,1781052720258,140000,140800,140801,NA,69410,64499,100,100
"140802",100,3,3,61.23,0,0,0,0,1781052720258,140000,140800,140802,NA,428,393,100,100
"140803",100,3,3,68.544,0,0,0,0,1781052720258,140000,140800,140803,NA,499,484,100,100
"140804",98.039,50,51,78.461,1.961,1,0,0,1781052720258,140000,140800,140804,NA,11555,10811,100,100
"140805",98.864,174,176,78.51,1.136,2,0,0,1781052720258,140000,140800,140805,NA,40622,37668,100,100
"140806",100,9,9,62.466,0,0,0,0,1781052720258,140000,140800,140806,NA,1621,1528,100,100
"140807",100,3,3,68.372,0,0,0,0,1781052720258,140000,140800,140807,NA,441,418,100,100
"140808",100,3,3,58.789,0,0,0,0,1781052720258,140000,140800,140808,NA,495,478,100,100
"140809",100,4,4,70.621,0,0,0,0,1781052720258,140000,140800,140809,NA,637,624,100,100
"140810",100,3,3,67.012,0,0,0,0,1781052720258,140000,140800,140810,NA,453,438,100,100
"140811",100,2,2,66.82,0,0,0,0,1781052720258,140000,140800,140811,NA,290,271,100,100
"140812",100,4,4,61.017,0,0,0,0,1781052720258,140000,140800,140812,NA,540,521,100,100
"140901",100,194,194,77.358,0,0,0,0,1781052720258,140000,140900,140901,NA,44128,41273,100,100
"140902",100,66,66,72.361,0,0,0,0,1781052720258,140000,140900,140902,NA,13991,13085,100,100
"140903",98.113,52,53,73.471,1.887,1,0,0,1781052720258,140000,140900,140903,NA,11244,10599,100,100
"140904",100,70,70,78.311,0,0,0,0,1781052720258,140000,140900,140904,NA,16201,15139,100,100
"140905",100,35,35,75.494,0,0,0,0,1781052720258,140000,140900,140905,NA,7757,7197,100,100
"141001",100,25,25,66.165,0,0,0,0,1781052960160,140000,141000,141001,NA,4707,4338,100,100
"141002",100,3,3,68.408,0,0,0,0,1781052960160,140000,141000,141002,NA,537,521,100,100
"141003",100,3,3,63.235,0,0,0,0,1781052960160,140000,141000,141003,NA,344,330,100,100
"141004",100,2,2,56.115,0,0,0,0,1781052960160,140000,141000,141004,NA,312,299,100,100
"141005",100,12,12,69.613,0,0,0,0,1781052960160,140000,141000,141005,NA,1890,1771,100,100
"141006",100,6,6,65.086,0,0,0,0,1781052960160,140000,141000,141006,NA,947,890,100,100
"150101",98.228,388,395,67.799,1.772,7,0,0,1781052960160,150000,150100,150101,NA,79162,74315,100,100
"150102",92.857,13,14,34.826,7.143,1,0,0,1781052960160,150000,150100,150102,NA,1369,1318,100,100
"150103",100,43,43,52.817,0,0,0,0,1781052960160,150000,150100,150103,NA,6591,6220,100,100
"150104",100,27,27,35.922,0,0,0,0,1781052960160,150000,150100,150104,NA,2785,2577,100,100
"150105",100,39,39,45.695,0,0,0,0,1781052960160,150000,150100,150105,NA,5169,4741,100,100
"150106",100,41,41,33.154,0,0,0,0,1781052960160,150000,150100,150106,NA,3822,3588,100,100
"150108",100,17,17,35.729,0,0,0,0,1781052960160,150000,150100,150108,NA,1710,1524,100,100
"150110",100,33,33,48.472,0,0,0,0,1781052960160,150000,150100,150110,NA,4553,4197,100,100
"150111",99.091,218,220,63.251,0.909,2,0,0,1781052960160,150000,150100,150111,NA,41231,38463,100,100
"150112",98.925,184,186,64.221,1.075,2,0,0,1781052960160,150000,150100,150112,NA,35212,32841,100,100
"150113",98.447,317,322,63.334,1.553,5,0,0,1781052960160,150000,150100,150113,NA,60208,56027,100,100
"150201",98.661,221,224,66.046,1.339,3,0,0,1781052960160,150000,150200,150201,NA,43538,40646,100,100
"150202",100,50,50,50.432,0,0,0,0,1781052960160,150000,150200,150202,NA,7187,6682,100,100
"150205",0,0,14,0,0,0,100,14,1781052960160,150000,150200,150205,NA,0,0,0,0
"150206",97.297,36,37,44.458,2.703,1,0,0,1781052960160,150000,150200,150206,NA,4809,4527,100,100
"150210",100,17,17,32.626,0,0,0,0,1781052960160,150000,150200,150210,NA,1506,1440,100,100
"150211",100,20,20,56.36,0,0,0,0,1781052960160,150000,150200,150211,NA,3261,3050,100,100
"150301",98.876,88,89,56.537,1.124,1,0,0,1781052960160,150000,150300,150301,NA,14655,13833,100,100
"150302",100,18,18,43.762,0,0,0,0,1781052960160,150000,150300,150302,NA,2336,2170,100,100
"150303",100,24,24,37.692,0,0,0,0,1781052960160,150000,150300,150303,NA,2473,2334,100,100
"150304",92.857,39,42,38.564,7.143,3,0,0,1781052960160,150000,150300,150304,NA,4438,4069,100,100
"150305",96,24,25,33.117,4,1,0,0,1781052960160,150000,150300,150305,NA,2451,2292,100,100
"150401",98.462,64,65,59.537,1.538,1,0,0,1781052960160,150000,150400,150401,NA,11331,10815,100,100
"150402",100,8,8,25.865,0,0,0,0,1781052960160,150000,150400,150402,NA,486,471,100,100
"150403",100,10,10,40.148,0,0,0,0,1781052960160,150000,150400,150403,NA,1084,1042,100,100
"150404",94.737,18,19,39.166,5.263,1,0,0,1781052960160,150000,150400,150404,NA,2086,1984,100,100
"150405",100,24,24,41.442,0,0,0,0,1781052960160,150000,150400,150405,NA,2787,2665,100,100
"150406",100,22,22,43.738,0,0,0,0,1781052960160,150000,150400,150406,NA,2860,2778,100,100
"150407",100,11,11,45.01,0,0,0,0,1781052960160,150000,150400,150407,NA,1389,1346,100,100
"150408",100,4,4,24.288,0,0,0,0,1781052960160,150000,150400,150408,NA,256,234,100,100
"150409",100,6,6,26.9,0,0,0,0,1781052960160,150000,150400,150409,NA,439,420,100,100
"150410",100,13,13,48.103,0,0,0,0,1781052960160,150000,150400,150410,NA,1851,1724,100,100
"150411",0,0,9,0,0,0,100,9,1781052960160,150000,150400,150411,NA,0,0,0,0
"150501",98.611,71,72,55.276,1.389,1,0,0,1781052960160,150000,150500,150501,NA,11106,10330,100,100
"150502",100,25,25,48.911,0,0,0,0,1781052960160,150000,150500,150502,NA,3503,3298,100,100
"150503",100,20,20,31.352,0,0,0,0,1781052960160,150000,150500,150503,NA,1619,1537,100,100
"150504",100,19,19,49.184,0,0,0,0,1781052960160,150000,150500,150504,NA,2652,2506,100,100
"150505",100,39,39,39.285,0,0,0,0,1781052960160,150000,150500,150505,NA,4244,4008,100,100
"150506",100,9,9,36.154,0,0,0,0,1781052960160,150000,150500,150506,NA,940,906,100,100
"150601",100,62,62,53.576,0,0,0,0,1781052960160,150000,150600,150601,NA,9732,8647,100,100
"150602",100,37,37,37.522,0,0,0,0,1781052960160,150000,150600,150602,NA,4004,3392,100,100
"150603",100,43,43,33.996,0,0,0,0,1781052960160,150000,150600,150603,NA,4016,3348,100,100
"150604",95.652,44,46,36.55,4.348,2,0,0,1781052960160,150000,150600,150604,NA,4685,3398,100,100
"150701",97.674,42,43,52.515,2.326,1,0,0,1781052960160,150000,150700,150701,NA,6369,6087,100,100
"150702",0,0,38,0,0,0,100,38,1781052960160,150000,150700,150702,NA,0,0,0,0
"150703",35.714,10,28,17.918,0,0,64.286,18,1781052960160,150000,150700,150703,NA,1229,1182,100,100
"150704",0,0,31,0,0,0,100,31,1781052960160,150000,150700,150704,NA,0,0,0,0
"150705",70.37,19,27,16.487,0,0,29.63,8,1781052960160,150000,150700,150705,NA,1134,1091,100,100
"150706",100,32,32,41.393,0,0,0,0,1781052960160,150000,150700,150706,NA,3268,3145,100,100
"150901",100,14,14,39.598,0,0,0,0,1781052960160,150000,150900,150901,NA,1420,1356,100,100
"150902",100,2,2,35.897,0,0,0,0,1781052960160,150000,150900,150902,NA,182,177,100,100
"150903",100,10,10,28.732,0,0,0,0,1781052960160,150000,150900,150903,NA,768,733,100,100
"150904",75,3,4,20.505,25,1,0,0,1781052960160,150000,150900,150904,NA,211,195,100,100
"160101",98.587,279,283,72.041,1.413,4,0,0,1781052960160,160000,160100,160101,NA,60008,56879,100,100
"160102",100,54,54,58.868,0,0,0,0,1781052960160,160000,160100,160102,NA,9270,8882,100,100
"160103",100,41,41,70.321,0,0,0,0,1781052960160,160000,160100,160103,NA,8082,7684,100,100
"160104",100,24,24,68.565,0,0,0,0,1781052960160,160000,160100,160104,NA,4827,4622,100,100
"160201",100,11,11,54.26,0,0,0,0,1781052960160,160000,160200,160201,NA,1713,1607,100,100
"160202",100,4,4,29.787,0,0,0,0,1781052960160,160000,160200,160202,NA,336,317,100,100
"160203",96.552,28,29,51.652,3.448,1,0,0,1781052960160,160000,160200,160203,NA,4268,4136,100,100
"160204",100,24,24,66.594,0,0,0,0,1781052960160,160000,160200,160204,NA,4611,4414,100,100
"160301",100,6,6,57.817,0,0,0,0,1781052960160,160000,160300,160301,NA,1017,976,100,100
"160302",100,19,19,64.406,0,0,0,0,1781052960160,160000,160300,160302,NA,3429,3024,100,100
"160303",100,12,12,61.684,0,0,0,0,1781052960160,160000,160300,160303,NA,2125,2006,100,100
"170101",100,137,137,77.762,0,0,0,0,1781052960160,170000,170100,170101,NA,30968,29010,100,100
"170102",100,10,10,69.206,0,0,0,0,1781052960160,170000,170100,170102,NA,1717,1645,100,100
"170103",100,5,5,66.473,0,0,0,0,1781052960160,170000,170100,170103,NA,799,784,100,100
"170104",100,9,9,63.373,0,0,0,0,1781052960160,170000,170100,170104,NA,1488,1464,100,100
"170105",100,29,29,81.623,0,0,0,0,1781052960160,170000,170100,170105,NA,6769,6431,100,100
"170106",96.296,26,27,77.36,3.704,1,0,0,1781052960160,170000,170100,170106,NA,5901,5560,100,100
"170107",100,66,66,86.989,0,0,0,0,1781053218727,170000,170100,170107,NA,16668,15789,100,100
"170201",100,9,9,77.667,0,0,0,0,1781052960160,170000,170200,170201,NA,1951,1858,100,100
"170202",100,4,4,73.991,0,0,0,0,1781052960160,170000,170200,170202,NA,788,759,100,100
"170203",100,4,4,54.682,0,0,0,0,1781052960160,170000,170200,170203,NA,508,491,100,100
"170204",100,10,10,60.007,0,0,0,0,1781052960160,170000,170200,170204,NA,1718,1658,100,100
"170205",100,3,3,68.894,0,0,0,0,1781052960160,170000,170200,170205,NA,567,548,100,100
"170206",100,4,4,60.497,0,0,0,0,1781052960160,170000,170200,170206,NA,438,420,100,100
"170207",100,3,3,63.073,0,0,0,0,1781052960160,170000,170200,170207,NA,468,455,100,100
"170208",100,8,8,77.935,0,0,0,0,1781052960160,170000,170200,170208,NA,1759,1704,100,100
"170209",100,3,3,64.179,0,0,0,0,1781052960160,170000,170200,170209,NA,387,374,100,100
"170210",100,11,11,67.05,0,0,0,0,1781052960160,170000,170200,170210,NA,1514,1442,100,100
"170211",100,3,3,57.945,0,0,0,0,1781052960160,170000,170200,170211,NA,485,476,100,100
"170301",99.507,202,203,79.012,0.493,1,0,0,1781052960160,170000,170300,170301,NA,47027,44136,100,100
"170302",100,13,13,87.521,0,0,0,0,1781052960160,170000,170300,170302,NA,3100,2981,100,100
"170303",100,17,17,77.158,0,0,0,0,1781052960160,170000,170300,170303,NA,3871,3603,100,100
"180101",97.468,77,79,69.098,2.532,2,0,0,1781052960160,180000,180100,180101,NA,15988,14721,100,100
"180103",100,13,13,61.649,0,0,0,0,1781052960160,180000,180100,180103,NA,2138,2013,100,100
"180104",100,22,22,69.049,0,0,0,0,1781052960160,180000,180100,180104,NA,4087,3828,100,100
"180105",95.652,22,23,67.869,4.348,1,0,0,1781052960160,180000,180100,180105,NA,4440,4168,100,100
"180106",93.333,14,15,65.613,6.667,1,0,0,1781052960160,180000,180100,180106,NA,2698,2547,100,100
"180107",100,8,8,60.181,0,0,0,0,1781052960160,180000,180100,180107,NA,1333,1282,100,100
"180108",97.436,38,39,60.723,2.564,1,0,0,1781052960160,180000,180100,180108,NA,6716,6363,100,100
"180109",100,23,23,58.237,0,0,0,0,1781052960160,180000,180100,180109,NA,3528,3327,100,100
"180110",100,38,38,70.931,0,0,0,0,1781052960160,180000,180100,180110,NA,7762,7179,100,100
